GERG,unit_307,"-92.5093,28.9750,0",-92.5093,28.9750,0.0,0.0,0.0,2014/07/23 19:41:56
GERG,unit_307,"-92.5022,28.9723,0",-92.5022,28.9723,0.0,0.0,0.0,2014/07/23 22:04:18
GERG,unit_307,"-92.5025,28.9719,0",-92.5025,28.9719,0.0,0.0,0.0,2014/07/23 22:14:19
GERG,unit_307,"-92.5026,28.9792,0",-92.5026,28.9792,0.0,0.0,0.0,2014/07/24 02:40:02
GERG,unit_307,"-92.5026,28.9792,0",-92.5026,28.9792,0.0,0.0,0.0,2014/07/24 03:09:46
GERG,unit_307,"-92.5038,28.9795,0",-92.5038,28.9795,0.0,0.0,0.0,2014/07/24 03:20:34
GERG,unit_307,"-92.5058,28.9827,0",-92.5058,28.9827,0.0,0.0,0.0,2014/07/24 04:05:59
GERG,unit_307,"-92.5062,28.9828,0",-92.5062,28.9828,0.0,0.0,0.0,2014/07/24 04:16:02
GERG,unit_307,"-92.5021,28.9937,0",-92.5021,28.9937,0.0,0.0,0.0,2014/07/24 10:05:39
GERG,unit_307,"-92.5022,28.9937,0",-92.5022,28.9937,0.0,0.0,0.0,2014/07/24 10:19:10
GERG,unit_307,"-92.5032,28.9944,0",-92.5032,28.9944,0.0,0.0,0.0,2014/07/24 10:30:00
GERG,unit_307,"-92.5044,28.9993,0",-92.5044,28.9993,0.0,0.0,0.0,2014/07/24 16:02:07
GERG,unit_307,"-92.5043,28.9994,0",-92.5043,28.9994,0.0,0.0,0.0,2014/07/24 16:19:34
GERG,unit_307,"-92.5019,29.0020,0",-92.5019,29.0020,0.0,0.0,0.0,2014/07/24 16:30:23
GERG,unit_307,"-92.4959,29.0097,0",-92.4959,29.0097,0.0,0.0,0.0,2014/07/24 22:03:07
GERG,unit_307,"-92.4958,29.0096,0",-92.4958,29.0096,0.0,0.0,0.0,2014/07/24 22:20:07
GERG,unit_307,"-92.4930,29.0056,0",-92.4930,29.0056,0.0,0.0,0.0,2014/07/24 22:30:53
GERG,unit_307,"-92.4898,29.0260,0",-92.4898,29.0260,0.0,0.0,0.0,2014/07/25 04:03:58
GERG,unit_307,"-92.4908,29.0262,0",-92.4908,29.0262,0.0,0.0,0.0,2014/07/25 04:13:59
GERG,unit_307,"-92.4882,29.0328,0",-92.4882,29.0328,0.0,0.0,0.0,2014/07/25 05:26:11
GERG,unit_307,"-92.4883,29.0328,0",-92.4883,29.0328,0.0,0.0,0.0,2014/07/25 05:42:17
GERG,unit_307,"-92.4906,29.0351,0",-92.4906,29.0351,0.0,0.0,0.0,2014/07/25 05:53:09
GERG,unit_307,"-92.4671,29.0411,0",-92.4671,29.0411,0.0,0.0,0.0,2014/07/25 10:04:37
GERG,unit_307,"-92.4670,29.0412,0",-92.4670,29.0412,0.0,0.0,0.0,2014/07/25 10:15:28
GERG,unit_307,"-92.4661,29.0421,0",-92.4661,29.0421,0.0,0.0,0.0,2014/07/25 10:26:18
GERG,unit_307,"-92.4463,29.0237,0",-92.4463,29.0237,0.0,0.0,0.0,2014/07/25 16:04:34
GERG,unit_307,"-92.4460,29.0238,0",-92.4460,29.0238,0.0,0.0,0.0,2014/07/25 16:22:08
GERG,unit_307,"-92.4393,29.0262,0",-92.4393,29.0262,0.0,0.0,0.0,2014/07/25 16:32:57
GERG,unit_307,"-92.4238,29.0234,0",-92.4238,29.0234,0.0,0.0,0.0,2014/07/25 22:02:05
GERG,unit_307,"-92.4235,29.0232,0",-92.4235,29.0232,0.0,0.0,0.0,2014/07/25 22:19:26
GERG,unit_307,"-92.4188,29.0195,0",-92.4188,29.0195,0.0,0.0,0.0,2014/07/25 22:30:13
GERG,unit_307,"-92.4017,29.0077,0",-92.4017,29.0077,0.0,0.0,0.0,2014/07/26 04:06:03
GERG,unit_307,"-92.4017,29.0075,0",-92.4017,29.0075,0.0,0.0,0.0,2014/07/26 04:16:05
